Week,Cases,Deaths,Country_ID,Year,Disease_ID
6,64,0,17,2020,3
6,73,0,34,2020,3
6,0,0,177,2020,3
6,0,0,178,2020,3
6,0,0,120,2020,3
6,0,0,179,2020,3
6,171,7,180,2020,3
6,0,0,181,2020,3
6,44,0,74,2020,3
6,27,0,182,2020,3
6,4,0,101,2020,3
6,0,0,183,2020,3
6,0,0,184,2020,3
6,1013,0,6,2020,3
6,8,0,58,2020,3
6,48,0,7,2020,3
6,0,0,185,2020,3
6,9,0,26,2020,3
6,49656,315,186,2020,3
6,0,0,187,2020,3
6,3412,66,8,2020,3
6,8,0,82,2020,3
6,0,0,188,2020,3
6,0,0,102,2020,3
6,878,0,27,2020,3
6,1495,7,9,2020,3
6,0,0,121,2020,3
6,349,8,189,2020,3
6,0,0,190,2020,3
6,374,8,11,2020,3
6,0,0,191,2020,3
6,4,0,192,2020,3
6,0,0,75,2020,3
6,8,0,103,2020,3
6,0,0,59,2020,3
6,2347,110,193,2020,3
6,0,0,122,2020,3
6,7,0,83,2020,3
6,268,0,76,2020,3
6,1260,12,12,2020,3
6,0,0,60,2020,3
6,0,0,194,2020,3
6,0,0,77,2020,3
6,158,0,14,2020,3
6,62,0,195,2020,3
6,0,0,196,2020,3
6,0,0,85,2020,3
6,0,0,197,2020,3
6,0,0,198,2020,3
7,96,0,123,2020,3
7,264,7,124,2020,3
7,289,18,86,2020,3
7,47,0,125,2020,3
7,0,0,126,2020,3
7,5,0,87,2020,3
7,289,13,35,2020,3
7,188,0,127,2020,3
7,1939,26,15,2020,3
7,5099,10,36,2020,3
7,142,5,128,2020,3
7,2,0,61,2020,3
7,1561,2,37,2020,3
7,38,0,88,2020,3
7,2,0,62,2020,3
7,183,0,129,2020,3
7,5330,32,16,2020,3
7,0,0,130,2020,3
7,2,0,131,2020,3
7,8,0,132,2020,3
7,49,0,63,2020,3
7,129,0,133,2020,3
7,0,0,134,2020,3
7,1106,1,18,2020,3
7,260,0,135,2020,3
7,252,11,28,2020,3
7,42,0,136,2020,3
7,0,0,137,2020,3
7,0,0,138,2020,3
7,0,0,139,2020,3
7,67,0,90,2020,3
7,26,0,140,2020,3
7,1840,15,0,2020,3
7,3,0,141,2020,3
7,0,0,142,2020,3
7,593,0,38,2020,3
7,647756,25495,1,2020,3
7,209,0,32,2020,3
7,3,0,143,2020,3
7,13,0,144,2020,3
7,196,0,39,2020,3
7,11,0,92,2020,3
7,293,0,107,2020,3
7,24,0,40,2020,3
7,160,0,64,2020,3
7,1503,0,145,2020,3
7,5798,10,42,2020,3
7,5648,55,146,2020,3
7,0,0,147,2020,3
7,0,0,65,2020,3
7,74,1,43,2020,3
7,217,8,44,2020,3
7,831,15,66,2020,3
7,0,0,45,2020,3
7,3,0,148,2020,3
7,0,0,149,2020,3
7,839,0,67,2020,3
7,4,0,150,2020,3
7,13,0,93,2020,3
7,0,0,94,2020,3
7,1380,0,33,2020,3
7,33487,688,2,2020,3
7,4,0,151,2020,3
7,1,0,152,2020,3
7,218,0,153,2020,3
7,36027,76,3,2020,3
7,22,0,154,2020,3
7,1754,19,47,2020,3
7,0,0,155,2020,3
7,10,2,48,2020,3
7,5,0,156,2020,3
7,0,0,157,2020,3
7,18,6,108,2020,3
7,0,0,158,2020,3
7,8,0,159,2020,3
7,25,0,49,2020,3
7,205,3,68,2020,3
7,1118,6,50,2020,3
7,749,13,20,2020,3
7,683,26,21,2020,3
7,96308,4764,95,2020,3
7,818,72,109,2020,3
7,860,11,4,2020,3
7,1216,0,51,2020,3
7,158123,11462,5,2020,3
7,51,0,69,2020,3
7,5889,160,22,2020,3
7,64,0,78,2020,3
7,62,0,160,2020,3
7,11,0,110,2020,3
7,0,0,161,2020,3
7,770,0,23,2020,3
7,0,0,162,2020,3
7,0,0,96,2020,3
7,184,0,97,2020,3
7,673,22,70,2020,3
7,2,0,163,2020,3
7,0,0,111,2020,3
7,23,0,164,2020,3
7,75,0,112,2020,3
7,392,4,71,2020,3
7,0,0,165,2020,3
7,0,0,166,2020,3
7,0,0,167,2020,3
7,2529,2,19,2020,3
7,80,0,168,2020,3
7,0,0,169,2020,3
7,136,0,113,2020,3
7,4,0,170,2020,3
7,0,0,114,2020,3
7,241,0,52,2020,3
7,103,0,171,2020,3
7,24,0,115,2020,3
7,12,0,24,2020,3
7,2,0,98,2020,3
7,133,9,79,2020,3
7,0,0,172,2020,3
7,8,0,173,2020,3
7,8,0,117,2020,3
7,7421,123,53,2020,3
7,54,0,29,2020,3
7,0,0,72,2020,3
7,0,0,174,2020,3
7,17,0,175,2020,3
7,107,0,118,2020,3
7,7803,12,54,2020,3
7,160,0,99,2020,3
7,539,0,176,2020,3
7,250,7,55,2020,3
7,0,0,100,2020,3
7,46,0,73,2020,3
7,349,0,56,2020,3
7,778,52,25,2020,3
7,807,18,30,2020,3
7,1464,1,57,2020,3
7,2484,0,80,2020,3
7,804,0,17,2020,3
7,439,0,34,2020,3
7,14,0,177,2020,3
7,0,0,178,2020,3
7,7,0,120,2020,3
7,4,0,179,2020,3
7,661,36,180,2020,3
7,0,0,181,2020,3
7,667,0,74,2020,3
7,106,0,182,2020,3
7,285,0,101,2020,3
7,11,0,183,2020,3
7,0,0,184,2020,3
7,1663,0,6,2020,3
7,298,0,58,2020,3
7,1246,4,7,2020,3
7,2,0,185,2020,3
7,274,0,26,2020,3
7,63920,549,186,2020,3
7,0,0,187,2020,3
7,47360,1636,8,2020,3
7,111,0,82,2020,3
7,5,5,188,2020,3
7,4,0,102,2020,3
7,6544,21,27,2020,3
7,11393,90,9,2020,3
7,0,0,121,2020,3
7,450,8,189,2020,3
7,2,0,190,2020,3
7,777,8,11,2020,3
7,0,0,191,2020,3
7,8,0,192,2020,3
7,13,0,75,2020,3
7,115,0,103,2020,3
7,83,1,59,2020,3
7,23361,461,193,2020,3
7,0,0,122,2020,3
7,33,6,83,2020,3
7,697,0,76,2020,3
7,7904,184,12,2020,3
7,45,0,60,2020,3
7,17,0,194,2020,3
7,62,0,77,2020,3
7,391,0,14,2020,3
7,267,0,195,2020,3
7,0,0,196,2020,3
7,0,0,85,2020,3
7,0,0,197,2020,3
7,0,0,198,2020,3
8,330,5,123,2020,3
8,731,24,124,2020,3
8,1387,116,86,2020,3
8,853,4,125,2020,3
8,14,0,126,2020,3
8,14,0,87,2020,3
8,1803,34,35,2020,3
8,1438,0,127,2020,3
8,10750,56,15,2020,3
8,27788,119,36,2020,3
8,486,9,128,2020,3
8,29,0,61,2020,3
8,2646,15,37,2020,3
8,214,19,88,2020,3
8,85,0,62,2020,3
8,571,0,129,2020,3
8,24703,602,16,2020,3
8,4,0,130,2020,3
8,27,0,131,2020,3
8,14,0,132,2020,3
8,170,0,63,2020,3
8,887,9,133,2020,3
8,0,0,134,2020,3
8,11078,199,18,2020,3
8,696,0,135,2020,3
8,1324,23,28,2020,3
8,591,21,136,2020,3
8,0,0,137,2020,3
8,0,0,138,2020,3
8,17,2,139,2020,3
8,534,0,90,2020,3
8,307,1,140,2020,3
8,13275,150,0,2020,3
8,20,0,141,2020,3
8,11,0,142,2020,3
8,4889,8,38,2020,3
8,650998,26116,1,2020,3
8,1875,12,32,2020,3
8,25,0,143,2020,3
8,218,7,144,2020,3
8,995,12,39,2020,3
8,230,0,92,2020,3
8,1913,7,107,2020,3
8,235,8,40,2020,3
8,734,8,64,2020,3
8,8390,11,145,2020,3
8,11764,135,42,2020,3
8,5696,65,146,2020,3
8,22,0,147,2020,3
8,12,0,65,2020,3
8,1390,29,43,2020,3
8,5208,104,44,2020,3
8,2582,104,66,2020,3
8,25,0,45,2020,3
8,55,0,148,2020,3
8,8,0,149,2020,3
8,2565,1,67,2020,3
8,20,0,150,2020,3
8,76,0,93,2020,3
8,17,0,94,2020,3
8,4707,7,33,2020,3
8,131903,5380,2,2020,3
8,31,6,151,2020,3
8,13,3,152,2020,3
8,430,0,153,2020,3
8,193946,803,3,2020,3
8,249,10,154,2020,3
8,4744,104,47,2020,3
8,4,0,155,2020,3
8,128,8,48,2020,3
8,19,0,156,2020,3
8,2,0,157,2020,3
8,77,8,108,2020,3
8,27,0,158,2020,3
8,14,0,159,2020,3
8,191,0,49,2020,3
8,1030,41,68,2020,3
8,4003,9,50,2020,3
8,3012,55,20,2020,3
8,3926,324,21,2020,3
8,172537,12916,95,2020,3
8,1939,158,109,2020,3
8,7241,37,4,2020,3
8,7533,11,51,2020,3
8,443974,41116,5,2020,3
8,145,7,69,2020,3
8,8512,297,22,2020,3
8,856,0,78,2020,3
8,456,3,160,2020,3
8,108,0,110,2020,3
8,0,0,161,2020,3
8,1388,0,23,2020,3
8,142,0,162,2020,3
8,5,0,96,2020,3
8,1129,0,97,2020,3
8,1806,33,70,2020,3
8,21,0,163,2020,3
8,2,0,111,2020,3
8,311,0,164,2020,3
8,1000,9,112,2020,3
8,5797,50,71,2020,3
8,0,0,165,2020,3
8,57,0,166,2020,3
8,0,0,167,2020,3
8,10147,71,19,2020,3
8,104,0,168,2020,3
8,2,0,169,2020,3
8,664,0,113,2020,3
8,15,0,170,2020,3
8,186,9,114,2020,3
8,1917,18,52,2020,3
8,702,8,171,2020,3
8,136,0,115,2020,3
8,68,0,24,2020,3
8,180,3,98,2020,3
8,938,29,79,2020,3
8,10,0,172,2020,3
8,32,0,173,2020,3
8,12,0,117,2020,3
8,32167,1407,53,2020,3
8,703,0,29,2020,3
8,12,0,72,2020,3
8,17,1,174,2020,3
8,215,3,175,2020,3
8,811,8,118,2020,3
8,18281,70,54,2020,3
8,491,0,99,2020,3
8,5670,34,176,2020,3
8,1978,27,55,2020,3
8,6,0,100,2020,3
8,161,8,73,2020,3
8,2585,34,56,2020,3
8,2986,204,25,2020,3
8,4902,59,30,2020,3
8,12550,136,57,2020,3
8,3921,0,80,2020,3
8,3921,38,17,2020,3
8,2863,9,34,2020,3
8,186,0,177,2020,3
8,2,0,178,2020,3
8,19,0,120,2020,3
8,8,0,179,2020,3
8,1283,138,180,2020,3
8,0,0,181,2020,3
8,3921,3,74,2020,3
8,478,0,182,2020,3
8,1650,14,101,2020,3
8,52,0,183,2020,3
8,0,0,184,2020,3
8,3628,10,6,2020,3
8,1334,4,58,2020,3
8,3149,18,7,2020,3
8,8,0,185,2020,3
8,2647,0,26,2020,3
8,70525,839,186,2020,3
8,0,0,187,2020,3
8,230961,14409,8,2020,3
8,644,0,82,2020,3
8,18,8,188,2020,3
8,35,0,102,2020,3
8,14912,201,27,2020,3
8,56015,691,9,2020,3
8,8,0,121,2020,3
8,1310,14,189,2020,3
8,69,0,190,2020,3
8,4298,14,11,2020,3
8,4,0,191,2020,3
8,104,0,192,2020,3
8,292,1,75,2020,3
8,633,18,103,2020,3
8,8389,187,59,2020,3
8,263036,3491,193,2020,3
8,34,0,122,2020,3
8,494,24,83,2020,3
8,1478,12,76,2020,3
8,44714,2129,12,2020,3
8,1004,0,60,2020,3
8,313,0,194,2020,3
8,512,0,77,2020,3
8,856,0,14,2020,3
8,409,0,195,2020,3
8,0,0,196,2020,3
8,0,0,85,2020,3
8,29,0,197,2020,3
8,16,3,198,2020,3
9,1288,34,123,2020,3
9,1771,91,124,2020,3
9,4874,334,86,2020,3
9,2697,64,125,2020,3
9,50,10,126,2020,3
9,58,0,87,2020,3
9,6587,173,35,2020,3
9,3698,23,127,2020,3
9,32475,135,15,2020,3
9,73263,801,36,2020,3
9,2008,33,128,2020,3
9,113,2,61,2020,3
9,4193,32,37,2020,3
9,398,42,88,2020,3
9,248,0,62,2020,3
9,1139,7,129,2020,3
9,87475,4350,16,2020,3
9,20,0,130,2020,3
9,65,0,131,2020,3
9,29,0,132,2020,3
9,701,26,63,2020,3
9,2789,70,133,2020,3
9,15,3,134,2020,3
9,39738,1340,18,2020,3
9,995,6,135,2020,3
9,2871,57,28,2020,3
9,1838,97,136,2020,3
9,90,3,137,2020,3
9,7,0,138,2020,3
9,44,8,139,2020,3
9,832,0,90,2020,3
9,1267,36,140,2020,3
9,57349,646,0,2020,3
9,24,0,141,2020,3
9,39,0,142,2020,3
9,18586,76,38,2020,3
9,657070,26445,1,2020,3
9,6270,92,32,2020,3
9,110,2,143,2020,3
9,654,56,144,2020,3
9,2551,16,39,2020,3
9,1194,5,92,2020,3
9,6082,42,107,2020,3
9,1206,32,40,2020,3
9,1869,52,64,2020,3
9,23327,182,145,2020,3
9,21810,624,42,2020,3
9,5696,82,146,2020,3
9,176,0,147,2020,3
9,91,0,65,2020,3
9,7321,307,43,2020,3
9,16858,524,44,2020,3
9,5226,327,66,2020,3
9,204,4,45,2020,3
9,102,0,148,2020,3
9,94,0,149,2020,3
9,5534,29,67,2020,3
9,69,0,150,2020,3
9,172,0,93,2020,3
9,42,0,94,2020,3
9,10140,98,33,2020,3
9,357441,24997,2,2020,3
9,90,8,151,2020,3
9,29,8,152,2020,3
9,807,0,153,2020,3
9,515958,5022,3,2020,3
9,1274,38,154,2020,3
9,9560,319,47,2020,3
9,67,0,155,2020,3
9,281,8,48,2020,3
9,162,0,156,2020,3
9,42,0,157,2020,3
9,84,13,108,2020,3
9,101,0,158,2020,3
9,45,0,159,2020,3
9,996,44,49,2020,3
9,3361,116,68,2020,3
9,8435,18,50,2020,3
9,10814,288,20,2020,3
9,10788,966,21,2020,3
9,319616,21620,95,2020,3
9,4717,362,109,2020,3
9,22411,431,4,2020,3
9,36596,145,51,2020,3
9,790595,89240,5,2020,3
9,277,12,69,2020,3
9,14906,431,22,2020,3
9,2071,25,78,2020,3
9,2233,13,160,2020,3
9,442,10,110,2020,3
9,798,8,161,2020,3
9,2137,0,23,2020,3
9,672,0,162,2020,3
9,65,0,96,2020,3
9,2854,0,97,2020,3
9,3498,85,70,2020,3
9,30,0,163,2020,3
9,52,1,111,2020,3
9,497,0,164,2020,3
9,3769,55,112,2020,3
9,15811,167,71,2020,3
9,26,4,165,2020,3
9,330,0,166,2020,3
9,3,0,167,2020,3
9,20398,286,19,2020,3
9,135,0,168,2020,3
9,171,11,169,2020,3
9,1282,0,113,2020,3
9,39,4,170,2020,3
9,985,30,114,2020,3
9,7305,156,52,2020,3
9,2449,24,171,2020,3
9,379,5,115,2020,3
9,98,0,24,2020,3
9,787,11,98,2020,3
9,4036,237,79,2020,3
9,66,0,172,2020,3
9,85,0,173,2020,3
9,38,0,117,2020,3
9,89830,6815,53,2020,3
9,4357,5,29,2020,3
9,31,7,72,2020,3
9,274,20,174,2020,3
9,959,12,175,2020,3
9,2272,54,118,2020,3
9,34519,246,54,2020,3
9,1371,3,99,2020,3
9,13860,154,176,2020,3
9,7587,164,55,2020,3
9,8,0,100,2020,3
9,483,24,73,2020,3
9,7490,201,56,2020,3
9,12577,607,25,2020,3
9,15976,236,30,2020,3
9,50080,1051,57,2020,3
9,5593,10,80,2020,3
9,15140,483,17,2020,3
9,15172,99,34,2020,3
9,545,0,177,2020,3
9,40,0,178,2020,3
9,66,0,120,2020,3
9,9,0,179,2020,3
9,1826,193,180,2020,3
9,0,0,181,2020,3
9,11239,73,74,2020,3
9,1218,2,182,2020,3
9,6157,116,101,2020,3
9,68,0,183,2020,3
9,5,0,184,2020,3
9,6915,22,6,2020,3
9,2626,2,58,2020,3
9,5904,93,7,2020,3
9,29,0,185,2020,3
9,10085,22,26,2020,3
9,76944,1220,186,2020,3
9,0,0,187,2020,3
9,676912,58203,8,2020,3
9,1004,13,82,2020,3
9,45,12,188,2020,3
9,69,0,102,2020,3
9,32034,1270,27,2020,3
9,122766,2802,9,2020,3
9,70,9,121,2020,3
9,2396,28,189,2020,3
9,132,3,190,2020,3
9,11635,68,11,2020,3
9,8,0,191,2020,3
9,237,9,192,2020,3
9,636,25,75,2020,3
9,2598,72,103,2020,3
9,84118,1421,59,2020,3
9,1254734,24824,193,2020,3
9,266,0,122,2020,3
9,4221,101,83,2020,3
9,4889,36,76,2020,3
9,175621,12080,12,2020,3
9,2369,9,60,2020,3
9,1118,13,194,2020,3
9,1011,19,77,2020,3
9,1544,0,14,2020,3
9,912,8,195,2020,3
9,0,0,196,2020,3
9,0,0,85,2020,3
9,240,1,197,2020,3
9,54,8,198,2020,3
10,3168,89,123,2020,3
10,2983,168,124,2020,3
10,11632,1449,86,2020,3
10,4224,168,125,2020,3
10,122,16,126,2020,3
10,136,7,87,2020,3
10,12834,447,35,2020,3
10,6753,68,127,2020,3
10,46592,333,15,2020,3
10,100033,1908,36,2020,3
10,5645,59,128,2020,3
10,265,43,61,2020,3
10,6262,37,37,2020,3
10,1478,120,88,2020,3
10,478,16,62,2020,3
10,7447,91,129,2020,3
10,172953,15322,16,2020,3
10,54,6,130,2020,3
10,193,5,131,2020,3
10,40,0,132,2020,3
10,1547,106,63,2020,3
10,5858,228,133,2020,3
10,58,8,134,2020,3
10,110641,5366,18,2020,3
10,1080,8,135,2020,3
10,4491,169,28,2020,3
10,3013,157,136,2020,3
10,178,14,137,2020,3
10,24,0,138,2020,3
10,55,8,139,2020,3
10,926,0,90,2020,3
10,5310,76,140,2020,3
10,137460,2837,0,2020,3
10,64,0,141,2020,3
10,77,0,142,2020,3
10,40319,333,38,2020,3
10,661672,26675,1,2020,3
10,14267,391,32,2020,3
10,344,34,143,2020,3
10,1358,141,144,2020,3
10,3854,19,39,2020,3
10,2668,20,92,2020,3
10,10136,129,107,2020,3
10,3159,82,40,2020,3
10,3912,78,64,2020,3
10,39602,675,145,2020,3
10,40358,1571,42,2020,3
10,5696,88,146,2020,3
10,758,1,147,2020,3
10,116,0,65,2020,3
10,15585,754,43,2020,3
10,34549,1690,44,2020,3
10,11053,750,66,2020,3
10,624,33,45,2020,3
10,134,0,148,2020,3
10,242,0,149,2020,3
10,9004,152,67,2020,3
10,83,0,150,2020,3
10,388,13,93,2020,3
10,106,0,94,2020,3
10,17769,264,33,2020,3
10,622781,77786,2,2020,3
10,239,8,151,2020,3
10,32,8,152,2020,3
10,1538,17,153,2020,3
10,852059,15852,3,2020,3
10,2194,43,154,2020,3
10,14458,626,47,2020,3
10,98,0,155,2020,3
10,627,20,48,2020,3
10,1147,0,156,2020,3
10,207,0,157,2020,3
10,245,39,108,2020,3
10,196,8,158,2020,3
10,59,0,159,2020,3
10,2394,164,49,2020,3
10,6660,378,68,2020,3
10,12354,43,50,2020,3
10,39565,1193,20,2020,3
10,21341,1826,21,2020,3
10,489239,30295,95,2020,3
10,8525,508,109,2020,3
10,45681,1584,4,2020,3
10,71641,509,51,2020,3
10,1072165,134377,5,2020,3
10,468,27,69,2020,3
10,30909,680,22,2020,3
10,2782,47,78,2020,3
10,5258,54,160,2020,3
10,1272,44,110,2020,3
10,1339,25,161,2020,3
10,5618,7,23,2020,3
10,1713,24,162,2020,3
10,104,0,96,2020,3
10,4403,14,97,2020,3
10,4411,148,70,2020,3
10,157,23,163,2020,3
10,155,8,111,2020,3
10,619,7,164,2020,3
10,6867,116,112,2020,3
10,23330,335,71,2020,3
10,72,16,165,2020,3
10,661,0,166,2020,3
10,49,4,167,2020,3
10,30927,498,19,2020,3
10,152,0,168,2020,3
10,448,42,169,2020,3
10,2162,5,113,2020,3
10,50,8,170,2020,3
10,2026,58,114,2020,3
10,19077,917,52,2020,3
10,8129,161,171,2020,3
10,614,8,115,2020,3
10,120,0,24,2020,3
10,1818,16,98,2020,3
10,9132,644,79,2020,3
10,104,0,172,2020,3
10,124,0,173,2020,3
10,69,0,117,2020,3
10,154954,16077,53,2020,3
10,8855,9,29,2020,3
10,48,8,72,2020,3
10,2169,77,174,2020,3
10,2017,44,175,2020,3
10,4628,187,118,2020,3
10,47169,679,54,2020,3
10,2889,17,99,2020,3
10,29909,430,176,2020,3
10,16566,421,55,2020,3
10,13,0,100,2020,3
10,892,35,73,2020,3
10,26632,844,56,2020,3
10,28923,1378,25,2020,3
10,37108,994,30,2020,3
10,98429,2687,57,2020,3
10,14991,38,80,2020,3
10,34564,1541,17,2020,3
10,58829,460,34,2020,3
10,843,0,177,2020,3
10,83,0,178,2020,3
10,112,0,120,2020,3
10,64,0,179,2020,3
10,2271,262,180,2020,3
10,20,0,181,2020,3
10,21890,299,74,2020,3
10,1870,15,182,2020,3
10,18293,455,101,2020,3
10,85,0,183,2020,3
10,46,0,184,2020,3
10,12109,48,6,2020,3
10,4619,13,58,2020,3
10,8363,264,7,2020,3
10,81,3,185,2020,3
10,13962,114,26,2020,3
10,82327,1524,186,2020,3
10,13,0,187,2020,3
10,1115345,109492,8,2020,3
10,1433,46,82,2020,3
10,104,16,188,2020,3
10,80,8,102,2020,3
10,61548,4550,27,2020,3
10,177003,6403,9,2020,3
10,146,16,121,2020,3
10,2956,41,189,2020,3
10,192,10,190,2020,3
10,17957,210,11,2020,3
10,9,0,191,2020,3
10,467,24,192,2020,3
10,842,59,75,2020,3
10,4783,177,103,2020,3
10,263787,5600,59,2020,3
10,3072226,98537,193,2020,3
10,411,0,122,2020,3
10,12149,357,83,2020,3
10,18012,94,76,2020,3
10,439781,48508,12,2020,3
10,3352,48,60,2020,3
10,3563,19,194,2020,3
10,1306,62,77,2020,3
10,1975,0,14,2020,3
10,1956,9,195,2020,3
10,24,0,196,2020,3
10,1,0,85,2020,3
10,313,9,197,2020,3
10,83,15,198,2020,3
11,6004,195,123,2020,3
11,3920,196,124,2020,3
11,17172,2622,86,2020,3
11,5290,251,125,2020,3
11,157,16,126,2020,3
11,180,19,87,2020,3
11,19043,850,35,2020,3
11,8805,130,127,2020,3
11,51355,499,15,2020,3
11,114096,3116,36,2020,3
11,9750,108,128,2020,3
11,399,66,61,2020,3
11,11949,53,37,2020,3
11,9703,418,88,2020,3
11,581,36,62,2020,3
11,28494,274,129,2020,3
11,261076,34919,16,2020,3
11,135,16,130,2020,3
11,280,8,131,2020,3
11,40,0,132,2020,3
11,3055,218,63,2020,3
11,8834,332,133,2020,3
11,110,8,134,2020,3
11,220696,13362,18,2020,3
11,1089,8,135,2020,3
11,6005,280,28,2020,3
11,4216,246,136,2020,3
11,549,32,137,2020,3
11,40,6,138,2020,3
11,263,8,139,2020,3
11,974,0,90,2020,3
11,7165,133,140,2020,3
11,226511,8062,0,2020,3
11,86,0,141,2020,3
11,185,0,142,2020,3
11,65644,768,38,2020,3
11,666973,29340,1,2020,3
11,24532,1029,32,2020,3
11,760,42,143,2020,3
11,2048,171,144,2020,3
11,4974,28,39,2020,3
11,5152,47,92,2020,3
11,13666,243,107,2020,3
11,6366,190,40,2020,3
11,5567,93,64,2020,3
11,49796,1260,145,2020,3
11,54434,2429,42,2020,3
11,5696,95,146,2020,3
11,3552,16,147,2020,3
11,128,0,65,2020,3
11,28009,1470,43,2020,3
11,63410,3040,44,2020,3
11,19598,1455,66,2020,3
11,1219,50,45,2020,3
11,361,0,148,2020,3
11,280,0,149,2020,3
11,11123,255,67,2020,3
11,125,3,150,2020,3
11,674,24,93,2020,3
11,131,0,94,2020,3
11,25880,547,33,2020,3
11,1053282,132174,2,2020,3
11,585,8,151,2020,3
11,72,8,152,2020,3
11,2483,25,153,2020,3
11,1071383,28913,3,2020,3
11,4928,65,154,2020,3
11,17368,816,47,2020,3
11,112,0,155,2020,3
11,1440,42,48,2020,3
11,3019,8,156,2020,3
11,327,0,157,2020,3
11,418,48,108,2020,3
11,315,23,158,2020,3
11,64,0,159,2020,3
11,3333,253,49,2020,3
11,12518,1019,68,2020,3
11,13801,66,50,2020,3
11,95417,3230,20,2020,3
11,40302,3578,21,2020,3
11,604641,37734,95,2020,3
11,11292,626,109,2020,3
11,95265,3456,4,2020,3
11,97026,1030,51,2020,3
11,1313093,170686,5,2020,3
11,854,36,69,2020,3
11,64577,1209,22,2020,3
11,3181,56,78,2020,3
11,9997,113,160,2020,3
11,1779,77,110,2020,3
11,3062,72,161,2020,3
11,11381,24,23,2020,3
11,3475,40,162,2020,3
11,151,0,96,2020,3
11,5328,38,97,2020,3
11,5183,165,70,2020,3
11,486,48,163,2020,3
11,305,8,111,2020,3
11,632,8,164,2020,3
11,8818,227,112,2020,3
11,26984,546,71,2020,3
11,72,16,165,2020,3
11,880,0,166,2020,3
11,123,16,167,2020,3
11,39827,649,19,2020,3
11,189,0,168,2020,3
11,1165,91,169,2020,3
11,3184,24,113,2020,3
11,56,8,170,2020,3
11,2588,72,114,2020,3
11,42156,3021,52,2020,3
11,15713,349,171,2020,3
11,745,16,115,2020,3
11,202,0,24,2020,3
11,2293,30,98,2020,3
11,16413,1010,79,2020,3
11,219,0,172,2020,3
11,128,0,173,2020,3
11,144,0,117,2020,3
11,224668,24744,53,2020,3
11,10975,62,29,2020,3
11,71,9,72,2020,3
11,4553,114,174,2020,3
11,3241,102,175,2020,3
11,7692,339,118,2020,3
11,53769,1147,54,2020,3
11,6863,35,99,2020,3
11,49539,883,176,2020,3
11,28631,757,55,2020,3
11,31,0,100,2020,3
11,1309,57,73,2020,3
11,86329,1996,56,2020,3
11,42309,2689,25,2020,3
11,59787,2227,30,2020,3
11,142593,4648,57,2020,3
11,29851,56,80,2020,3
11,57210,2885,17,2020,3
11,190013,1570,34,2020,3
11,1068,0,177,2020,3
11,106,0,178,2020,3
11,120,0,120,2020,3
11,96,0,179,2020,3
11,3127,293,180,2020,3
11,32,0,181,2020,3
11,46456,590,74,2020,3
11,2489,17,182,2020,3
11,37404,762,101,2020,3
11,88,0,183,2020,3
11,123,0,184,2020,3
11,30169,77,6,2020,3
11,7052,42,58,2020,3
11,9962,472,7,2020,3
11,577,29,185,2020,3
11,19816,288,26,2020,3
11,84585,1780,186,2020,3
11,32,0,187,2020,3
11,1417655,147695,8,2020,3
11,1832,56,82,2020,3
11,262,39,188,2020,3
11,80,8,102,2020,3
11,94532,9185,27,2020,3
11,209696,9669,9,2020,3
11,246,16,121,2020,3
11,3142,48,189,2020,3
11,642,30,190,2020,3
11,21009,337,11,2020,3
11,76,0,191,2020,3
11,635,30,192,2020,3
11,907,64,75,2020,3
11,6195,273,103,2020,3
11,539743,11818,59,2020,3
11,5005843,228600,193,2020,3
11,437,0,122,2020,3
11,29455,829,83,2020,3
11,41107,237,76,2020,3
11,778206,100755,12,2020,3
11,3941,65,60,2020,3
11,9341,33,194,2020,3
11,1566,72,77,2020,3
11,2122,0,14,2020,3
11,2742,16,195,2020,3
11,46,0,196,2020,3
11,8,0,85,2020,3
11,378,16,197,2020,3
11,157,24,198,2020,3
12,4290,145,123,2020,3
12,2389,105,124,2020,3
12,11068,1553,86,2020,3
12,2870,147,125,2020,3
12,97,8,126,2020,3
12,93,12,87,2020,3
12,11955,567,35,2020,3
12,5504,90,127,2020,3
12,26188,268,15,2020,3
12,59342,1923,36,2020,3
12,5832,78,128,2020,3
12,245,36,61,2020,3
12,7788,28,37,2020,3
12,12558,422,88,2020,3
12,300,20,62,2020,3
12,25047,211,129,2020,3
12,161324,23771,16,2020,3
12,72,8,130,2020,3
12,197,4,131,2020,3
12,22,0,132,2020,3
12,2291,136,63,2020,3
12,5304,201,133,2020,3
12,82,4,134,2020,3
12,168233,10696,18,2020,3
12,552,4,135,2020,3
12,3822,179,28,2020,3
12,2366,151,136,2020,3
12,474,20,137,2020,3
12,26,4,138,2020,3
12,269,4,139,2020,3
12,488,0,90,2020,3
12,4506,170,140,2020,3
12,154338,7271,0,2020,3
12,52,0,141,2020,3
12,132,0,142,2020,3
12,42723,579,38,2020,3
12,335343,18544,1,2020,3
12,16274,770,32,2020,3
12,654,24,143,2020,3
12,1368,100,144,2020,3
12,2672,23,39,2020,3
12,3562,45,92,2020,3
12,7610,190,107,2020,3
12,4448,148,40,2020,3
12,3113,49,64,2020,3
12,27811,789,145,2020,3
12,31290,1473,42,2020,3
12,2848,52,146,2020,3
12,3611,8,147,2020,3
12,64,0,65,2020,3
12,19988,966,43,2020,3
12,40844,2038,44,2020,3
12,13626,1029,66,2020,3
12,881,28,45,2020,3
12,325,1,148,2020,3
